Path,Server,Location,Branch,SubBranch,ControlProgram,Point,Zone,BacnetAddress,BacnetDevId,BacnetObjectType,PointType,ComponentId,PathMappingsId,Point ALC
#378_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,Terminal Load,3,10.20.0.149,1202,BAV,3,133,1,terminal_load
#378_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,Room Occupied,3,10.20.0.149,881,BBV,3,133,5,Alarm Sources / occ
#378_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,htg setpt,3,10.20.0.149,387,BAV,3,133,4,Heat Stpt
#378_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,clg setpt,3,10.20.0.149,386,BAV,3,133,3,Cool Stpt
#378_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,Zone Temp,3,10.20.0.149,393,BAV,3,133,7,Zone_Tenp
#378_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-378,Supply Air,3,10.20.0.149,1679,BAV,3,133,6,point name (m086)
#379_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,Air Flow Feedback,3,10.20.0.149,1203,BAV,3,134,2,air_flow_fdbk/air_flow_fdbk_dis
#379_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,Terminal Load,3,10.20.0.149,1209,BAV,3,134,1,terminal_load
#379_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,Room Occupied,3,10.20.0.149,888,BBV,3,134,5,Alarm Sources / occ
#379_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,htg setpt,3,10.20.0.149,396,BAV,3,134,4,Heat Stpt
#379_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,clg setpt,3,10.20.0.149,395,BAV,3,134,3,Cool Stpt
#379_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,Zone Temp,3,10.20.0.149,402,BAV,3,134,7,Zone_Tenp
#379_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-379,Supply Air,3,10.20.0.149,1682,BAV,3,134,6,point name (m086)
#380_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,Air Flow Feedback,3,10.20.0.149,1210,BAV,3,135,2,air_flow_fdbk/air_flow_fdbk_dis
#380_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,Terminal Load,3,10.20.0.149,1216,BAV,3,135,1,terminal_load
#380_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,Room Occupied,3,10.20.0.149,895,BBV,3,135,5,Alarm Sources / occ
#380_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,htg setpt,3,10.20.0.149,405,BAV,3,135,4,Heat Stpt
#380_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,clg setpt,3,10.20.0.149,404,BAV,3,135,3,Cool Stpt
#380_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,Zone Temp,3,10.20.0.149,411,BAV,3,135,7,Zone_Tenp
#380_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-380,Supply Air,3,10.20.0.149,1685,BAV,3,135,6,point name (m086)
#381_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,Air Flow Feedback,3,10.20.0.149,1217,BAV,3,136,2,air_flow_fdbk/air_flow_fdbk_dis
#381_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,Terminal Load,3,10.20.0.149,1223,BAV,3,136,1,terminal_load
#381_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,Room Occupied,3,10.20.0.149,902,BBV,3,136,5,Alarm Sources / occ
#381_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,htg setpt,3,10.20.0.149,414,BAV,3,136,4,Heat Stpt
#381_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,clg setpt,3,10.20.0.149,413,BAV,3,136,3,Cool Stpt
#381_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,Zone Temp,3,10.20.0.149,460,BAV,3,136,7,Zone_Tenp
#381_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-381,Supply Air,3,10.20.0.149,1688,BAV,3,136,6,point name (m086)
#382_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,Air Flow Feedback,3,10.20.0.149,1224,BAV,3,137,2,air_flow_fdbk/air_flow_fdbk_dis
#382_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,Terminal Load,3,10.20.0.149,1230,BAV,3,137,1,terminal_load
#382_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,Room Occupied,3,10.20.0.149,909,BBV,3,137,5,Alarm Sources / occ
#382_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,htg setpt,3,10.20.0.149,463,BAV,3,137,4,Heat Stpt
#382_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,clg setpt,3,10.20.0.149,462,BAV,3,137,3,Cool Stpt
#382_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,Zone Temp,3,10.20.0.149,469,BAV,3,137,7,Zone_Tenp
#382_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-382,Supply Air,3,10.20.0.149,1691,BAV,3,137,6,point name (m086)
#383_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,Air Flow Feedback,3,10.20.0.149,1231,BAV,3,138,2,air_flow_fdbk/air_flow_fdbk_dis
#383_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,Terminal Load,3,10.20.0.149,1237,BAV,3,138,1,terminal_load
#383_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,Room Occupied,3,10.20.0.149,916,BBV,3,138,5,Alarm Sources / occ
#383_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,htg setpt,3,10.20.0.149,472,BAV,3,138,4,Heat Stpt
#383_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,clg setpt,3,10.20.0.149,471,BAV,3,138,3,Cool Stpt
#383_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,Zone Temp,3,10.20.0.149,478,BAV,3,138,7,Zone_Tenp
#383_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-383,Supply Air,3,10.20.0.149,1694,BAV,3,138,6,point name (m086)
#384_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,Air Flow Feedback,3,10.20.0.149,1238,BAV,3,139,2,air_flow_fdbk/air_flow_fdbk_dis
#384_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,Terminal Load,3,10.20.0.149,1244,BAV,3,139,1,terminal_load
#384_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,Room Occupied,3,10.20.0.149,923,BBV,3,139,5,Alarm Sources / occ
#384_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,htg setpt,3,10.20.0.149,481,BAV,3,139,4,Heat Stpt
#384_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,clg setpt,3,10.20.0.149,480,BAV,3,139,3,Cool Stpt
#384_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,Zone Temp,3,10.20.0.149,487,BAV,3,139,7,Zone_Tenp
#384_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-384,Supply Air,3,10.20.0.149,1697,BAV,3,139,6,point name (m086)
#385_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,Air Flow Feedback,3,10.20.0.149,1245,BAV,3,140,2,air_flow_fdbk/air_flow_fdbk_dis
#385_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,Terminal Load,3,10.20.0.149,1251,BAV,3,140,1,terminal_load
#385_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,Room Occupied,3,10.20.0.149,930,BBV,3,140,5,Alarm Sources / occ
#385_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,htg setpt,3,10.20.0.149,490,BAV,3,140,4,Heat Stpt
#385_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,clg setpt,3,10.20.0.149,489,BAV,3,140,3,Cool Stpt
#385_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,Zone Temp,3,10.20.0.149,496,BAV,3,140,7,Zone_Tenp
#385_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-385,Supply Air,3,10.20.0.149,1700,BAV,3,140,6,point name (m086)
#386_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,Air Flow Feedback,3,10.20.0.149,1252,BAV,3,141,2,air_flow_fdbk/air_flow_fdbk_dis
#386_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,Terminal Load,3,10.20.0.149,1258,BAV,3,141,1,terminal_load
#386_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,Room Occupied,3,10.20.0.149,937,BBV,3,141,5,Alarm Sources / occ
#386_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,htg setpt,3,10.20.0.149,499,BAV,3,141,4,Heat Stpt
#386_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,clg setpt,3,10.20.0.149,498,BAV,3,141,3,Cool Stpt
#386_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,Zone Temp,3,10.20.0.149,505,BAV,3,141,7,Zone_Tenp
#386_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-386,Supply Air,3,10.20.0.149,1703,BAV,3,141,6,point name (m086)
#391_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,Air Flow Feedback,1_2,10.20.0.149,1259,BAV,3,142,2,air_flow_fdbk/air_flow_fdbk_dis
#391_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,Terminal Load,1_2,10.20.0.149,1265,BAV,3,142,1,terminal_load
#391_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,Room Occupied,1_2,10.20.0.149,944,BBV,3,142,5,Alarm Sources / occ
#391_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,htg setpt,1_2,10.20.0.149,508,BAV,3,142,4,Heat Stpt
#391_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,clg setpt,1_2,10.20.0.149,507,BAV,3,142,3,Cool Stpt
#391_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,Zone Temp,1_2,10.20.0.149,514,BAV,3,142,7,Zone_Tenp
#391_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-391,Supply Air,1_2,10.20.0.149,1706,BAV,3,142,6,point name (m086)
#392_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,Air Flow Feedback,1_2,10.20.0.149,1266,BAV,3,143,2,air_flow_fdbk/air_flow_fdbk_dis
#392_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,Terminal Load,1_2,10.20.0.149,1272,BAV,3,143,1,terminal_load
#392_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,Room Occupied,1_2,10.20.0.149,951,BBV,3,143,5,Alarm Sources / occ
#392_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,htg setpt,1_2,10.20.0.149,517,BAV,3,143,4,Heat Stpt
#392_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,clg setpt,1_2,10.20.0.149,516,BAV,3,143,3,Cool Stpt
#392_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,Zone Temp,1_2,10.20.0.149,523,BAV,3,143,7,Zone_Tenp
#392_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-392,Supply Air,1_2,10.20.0.149,1709,BAV,3,143,6,point name (m086)
#393_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,Air Flow Feedback,1_2,10.20.0.149,1273,BAV,3,144,2,air_flow_fdbk/air_flow_fdbk_dis
#393_thermafuser/m076,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,Terminal Load,1_2,10.20.0.149,1279,BAV,3,144,1,terminal_load
#393_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,Room Occupied,1_2,10.20.0.149,958,BBV,3,144,5,Alarm Sources / occ
#393_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,htg setpt,1_2,10.20.0.149,526,BAV,3,144,4,Heat Stpt
#393_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,clg setpt,1_2,10.20.0.149,525,BAV,3,144,3,Cool Stpt
#393_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,Zone Temp,1_2,10.20.0.149,532,BAV,3,144,7,Zone_Tenp
#393_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Long Bar,Room-393,Supply Air,1_2,10.20.0.149,1712,BAV,3,144,6,point name (m086)
#3c1a_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Air Flow Feedback,4,20601:12,48,BAV,3,145,2,air_flow_fdbk/air_flow_fdbk_dis
#3c1a_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Room Occupied,4,20601:12,979,BBV,3,145,5,Alarm Sources / occ
#3c1a_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,htg setpt,4,20601:12,311,BAV,3,145,4,Heat Stpt
#3c1a_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,clg setpt,4,20601:12,310,BAV,3,145,3,Cool Stpt
#3c1a_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Zone Temp,4,20601:12,452,BAV,3,145,7,Zone_Tenp
#3c1a_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Supply Air,4,20601:12,1721,BAV,3,145,6,point name (m086)
#3c1b_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Air Flow Feedback,4,20601:12,96,BAV,3,146,2,air_flow_fdbk/air_flow_fdbk_dis
#3c1b_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Room Occupied,4,20601:12,986,BBV,3,146,5,Alarm Sources / occ
#3c1b_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,htg setpt,4,20601:12,317,BAV,3,146,4,Heat Stpt
#3c1b_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,clg setpt,4,20601:12,316,BAV,3,146,3,Cool Stpt
#3c1b_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Zone Temp,4,20601:12,453,BAV,3,146,7,Zone_Tenp
#3c1b_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Supply Air,4,20601:12,1724,BAV,3,146,6,point name (m086)
#3c2_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Air Flow Feedback,4,10.20.0.148,528,BAV,3,147,2,air_flow_fdbk/air_flow_fdbk_dis
#3c2_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Room Occupied,4,10.20.0.148,1259,BBV,3,147,5,Alarm Sources / occ
#3c2_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,htg setpt,4,10.20.0.148,532,BAV,3,147,4,Heat Stpt
#3c2_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,clg setpt,4,10.20.0.148,530,BAV,3,147,3,Cool Stpt
#3c2_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Zone Temp,4,10.20.0.148,540,BAV,3,147,7,Zone_Tenp
#3c2_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Supply Air,4,10.20.0.148,1811,BAV,3,147,6,point name (m086)
#3c4_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Air Flow Feedback,4,10.20.0.148,541,BAV,3,148,2,air_flow_fdbk/air_flow_fdbk_dis
#3c4_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Room Occupied,4,10.20.0.148,1301,BBV,3,148,5,Alarm Sources / occ
#3c4_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,htg setpt,4,10.20.0.148,545,BAV,3,148,4,Heat Stpt
#3c4_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,clg setpt,4,10.20.0.148,543,BAV,3,148,3,Cool Stpt
#3c4_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Zone Temp,4,10.20.0.148,553,BAV,3,148,7,Zone_Tenp
#3c4_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Supply Air,4,10.20.0.148,1829,BAV,3,148,6,point name (m086)
#3c6a_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Air Flow Feedback,4,20601:12,102,BAV,3,149,2,air_flow_fdbk/air_flow_fdbk_dis
#3c6a_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Room Occupied,4,20601:12,993,BBV,3,149,5,Alarm Sources / occ
#3c6a_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,htg setpt,4,20601:12,323,BAV,3,149,4,Heat Stpt
#3c6a_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,clg setpt,4,20601:12,322,BAV,3,149,3,Cool Stpt
#3c6a_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Zone Temp,4,20601:12,454,BAV,3,149,7,Zone_Tenp
#3c6a_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Supply Air,4,20601:12,1727,BAV,3,149,6,point name (m086)
#3c6b_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Air Flow Feedback,4,20601:12,109,BAV,3,150,2,air_flow_fdbk/air_flow_fdbk_dis
#3c6b_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Room Occupied,4,20601:12,1000,BBV,3,150,5,Alarm Sources / occ
#3c6b_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,htg setpt,4,20601:12,329,BAV,3,150,4,Heat Stpt
#3c6b_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,clg setpt,4,20601:12,328,BAV,3,150,3,Cool Stpt
#3c6b_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Zone Temp,4,20601:12,455,BAV,3,150,7,Zone_Tenp
#3c6b_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Supply Air,4,20601:12,1730,BAV,3,150,6,point name (m086)
#3c6c_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Air Flow Feedback,4,10.20.0.148,450,BAV,3,151,2,air_flow_fdbk/air_flow_fdbk_dis
#3c6c_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Room Occupied,4,10.20.0.148,43,BBV,3,151,5,Alarm Sources / occ
#3c6c_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,htg setpt,4,10.20.0.148,454,BAV,3,151,4,Heat Stpt
#3c6c_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,clg setpt,4,10.20.0.148,452,BAV,3,151,3,Cool Stpt
#3c6c_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Zone Temp,4,10.20.0.148,510,BAV,3,151,7,Zone_Tenp
#3c6c_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Supply Air,4,10.20.0.148,478,BAV,3,151,6,point name (m086)
#3c6d_thermafuser/m073,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Air Flow Feedback,4,10.20.0.148,483,BAV,3,152,2,air_flow_fdbk/air_flow_fdbk_dis
#3c6d_thermafuser/m078,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Room Occupied,4,10.20.0.148,1140,BBV,3,152,5,Alarm Sources / occ
#3c6d_thermafuser/m134,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,htg setpt,4,10.20.0.148,487,BAV,3,152,4,Heat Stpt
#3c6d_thermafuser/m135,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,clg setpt,4,10.20.0.148,485,BAV,3,152,3,Cool Stpt
#3c6d_thermafuser/m186,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Zone Temp,4,10.20.0.148,511,BAV,3,152,7,Zone_Tenp
#3c6d_thermafuser/m190,10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Supply Air,4,10.20.0.148,493,BAV,3,152,6,point name (m086)
#ahu-1_0206/m041,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Occ Mode,1_2,20606:22,1,BMSV,3,2,31,
#ahu-1_0206/m045,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Cl Req,1_2,20606:22,22,BAV,3,2,24,
#ahu-1_0206/m124,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Static SP1,1_2,20606:22,6,BAV,3,2,43,
#ahu-1_0206/m415,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Static SP2,1_2,20606:22,7,BAV,3,2,44,
#ahu-1_0206/m496,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,St Req,1_2,20606:22,21,BAV,3,2,42,
#ahu-1_0206/sf1_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Supply Fan 1 CFM,1_2,20606:22,15,BAV,3,1,23,
#ahu-1_0206/sf2_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Supply Fan 2 CFM,1_2,20606:22,12,BAV,3,2,23,
#ahu-1_0206/sf3_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Supply Fan 3 CFM,1_2,20606:22,13,BAV,3,3,23,
#ahu-1_0206/sf4_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Supply Fan 4 CFM,1_2,20606:22,14,BAV,3,4,23,
#ahu-1_0206/sf_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-1,Supply Fan  CFM,1_2,20606:22,16,BAV,3,5,23,
#ahu-2_0206/m041,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,Occ Mode,1_2,20606:23,1,BMSV,3,3,31,
#ahu-2_0206/m045,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,Cl Req,1_2,20606:23,22,BAV,3,3,24,
#ahu-2_0206/m124,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,Static SP1,1_2,20606:23,6,BAV,3,3,43,
#ahu-2_0206/m415,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,Static SP2,1_2,20606:23,7,BAV,3,3,44,
#ahu-2_0206/m496,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,St Req,1_2,20606:23,21,BAV,3,3,42,
#ahu-2_0206/sf1_cfm_tnd,10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-2,Supply Fan 1 CFM,1_2,20606:23,15,BAV,3,6,23,
